@relation pca_music

@attribute Band_Energy_Mean continuous
@attribute Chroma_stft_mean continuous
@attribute Mean_ZCR continuous
@attribute MFCC_delta_std continuous
@attribute Total_beats continuous
@attribute Mean_Spectral_Flux continuous
@attribute Band_Ratio_StdDev continuous
@attribute b4 continuous
@attribute MFCC_delta_mean continuous
@attribute Average_beats continuous
@attribute MFCC_delta_variance continuous
@attribute b5 continuous
@attribute Spectral_Roll_Off continuous
@attribute ZCR_StdDev continuous
@attribute genre {pop,electronic,rap,folk,rock,classical}

@data
3.05689,-0.992608,2.209004,1.446734,-0.2206,0.676215,-0.080707,1.493881,0.64844,-1.404397,-0.906292,0.661344,0.19776,-0.272195,rock
0.52561,-0.484417,1.98633,-0.109954,0.487302,0.986371,0.519724,-1.697856,0.562309,0.093867,-0.234104,0.100207,0.232433,0.455275,rock
1.098004,-1.198615,1.70814,-0.379609,1.327583,0.596079,0.253992,-1.928212,0.552736,-0.263857,-0.305015,0.626783,0.394452,0.667364,rock
0.571106,-0.409383,1.495003,0.092019,0.082476,0.953533,0.163076,-1.768778,1.131824,0.382237,-0.469837,-0.035362,0.353638,0.576759,rock
0.834713,-0.742711,1.220883,-0.104495,0.32472,0.837713,0.727222,-1.594802,0.739459,0.119736,-0.292414,-0.217597,-0.063311,0.459305,rock
0.324741,-1.122262,2.279904,-0.626005,0.362256,0.208933,-0.518082,-2.588814,2.112465,-0.026959,0.272116,0.036892,-0.233727,0.446747,rock
-0.298746,-0.450418,0.367202,2.496135,-1.950081,1.490741,0.618513,0.455924,0.303708,0.547166,-0.344106,0.378318,-0.714764,0.269064,rock
0.059849,-1.41981,0.390492,1.644008,-3.76744,0.477639,0.504868,0.315696,0.205109,0.095008,0.320568,0.745023,-1.123052,0.97022,rock
-0.384593,-0.890296,0.315829,0.754328,0.948102,0.818026,0.979402,-0.218904,0.002002,0.764391,0.007958,0.293114,0.66214,0.079342,rock
-0.472907,0.50022,1.76724,1.686352,-1.970896,1.736792,0.245712,-0.825163,0.206912,0.825161,-0.04179,-0.558543,-0.615729,0.407346,rock
-0.572159,-1.790142,-0.443815,2.160468,0.942416,0.778262,0.4933,0.682516,0.320196,-0.33342,0.201756,0.349795,0.851579,-0.187134,rock
-3.148152,-1.242149,1.45316,1.430144,-0.51257,0.576464,0.028397,0.024518,0.416284,-0.046842,1.067979,1.665442,0.014616,-0.335132,rock
-1.036995,0.43049,1.241444,0.750077,-1.073291,1.072476,1.16249,0.994524,0.426697,1.581472,-0.895701,0.978533,-1.850248,0.124488,rock
1.101322,-0.163323,-0.189206,-1.075711,2.143786,0.633081,2.381971,0.0909,0.827936,0.311252,-0.255033,0.530448,-0.47197,0.397357,rock
-0.40983,-0.178084,1.865334,0.37894,-0.333429,0.710106,0.890817,0.821033,0.231474,-0.055231,0.109283,1.327894,0.391852,-0.637689,rock
3.432184,1.161107,0.10065,-1.163892,-0.597901,0.319595,0.563459,-0.344308,0.448706,-0.217865,0.162695,-0.085689,0.140379,0.075198,rock
-0.266831,-1.330176,1.860687,0.622766,-0.20092,0.32647,0.819756,1.197616,-0.527021,-0.101213,0.351887,0.497997,-0.526782,0.387694,rock
-0.218423,-1.374806,1.523833,0.430082,-1.187943,-0.03062,0.477368,0.967852,0.622276,0.282943,0.494267,0.109294,-0.386603,0.499622,rock
0.448064,1.175745,1.826378,0.333081,-0.988285,0.945527,0.652297,1.72154,0.502034,-0.56351,-1.157402,0.410434,-0.071608,0.092563,rock
-0.270437,-1.11891,1.61373,0.684143,-0.201403,0.288794,0.368337,1.086498,0.066688,-0.605135,0.575946,-0.027165,-0.025001,0.760212,rock
0.053177,-1.73298,0.678879,0.599996,0.0508,-0.242726,0.433999,1.761418,0.498411,-0.788772,1.044125,0.364582,0.444259,0.469884,rock
-4.08766,-0.932984,1.990302,1.776249,2.82408,1.134571,-0.973828,-1.077626,-0.085756,0.444455,0.486045,0.214877,0.966164,0.429406,rock
-6.287819,-1.951245,0.238857,3.131589,2.289997,0.57892,-1.197438,-0.696004,0.185771,1.794597,0.431864,1.39275,-0.448153,-0.644715,rock
-6.27594,-2.654714,1.319699,2.476795,4.28788,0.24518,-1.552718,-0.959523,-1.302156,-0.621303,0.667373,0.613751,0.203709,0.252581,rock
0.035776,-3.043157,2.420573,-1.549117,1.955163,-0.910711,1.172942,-1.754824,-2.468236,2.286415,1.179105,-0.240964,-0.22781,-1.508593,rock
-2.04245,-1.626008,-0.137755,1.299497,1.186223,0.349753,0.793596,0.997167,0.542488,0.490326,1.171855,0.750721,0.407127,-0.308303,rock
-3.32357,-0.230472,0.781799,2.291599,0.577702,1.435482,0.349591,0.523902,-0.043175,0.170552,-1.127212,1.033755,-0.501949,-0.680013,rock
-2.197002,-0.651483,0.469054,1.351312,-0.41419,0.66626,0.506957,1.168616,1.224098,1.401436,-0.766148,0.599603,-0.842361,-0.093767,rock
5.874387,0.216328,-1.416982,-0.47659,-2.70296,-0.925305,-2.307427,-0.843773,-0.931513,-0.651128,0.213935,0.630871,-0.765346,0.158376,rock
-2.3856,0.138858,1.030357,1.08459,1.189193,1.418775,0.296654,-1.532056,0.525672,0.471146,-0.441239,-0.212645,-0.251564,-0.470029,rock
-4.335334,-2.059066,-0.093074,3.064951,1.783256,0.636389,-0.314723,0.97047,0.307654,-0.183666,0.561986,1.946303,-0.14682,-0.664501,rock
-0.598625,0.442678,-2.217231,-0.054868,-0.912665,-0.042255,0.365749,-0.389522,-0.133406,-1.159739,-1.528443,0.275791,0.741192,-0.492516,rock
-5.301674,-0.430104,-1.348171,1.217211,-0.890384,-0.449737,-0.708011,-0.438665,-1.428115,-0.562915,-1.206009,-0.358984,0.043726,-0.213195,rock
-3.93905,0.331982,-2.731316,1.917819,-1.168113,0.384781,0.121148,-0.353854,-0.594189,-0.711765,-1.597974,-0.590185,-0.023146,-0.499469,rock
-4.402403,-0.204704,-2.276629,1.11713,-0.425052,-0.2736,-0.21172,-0.474115,-0.631639,-1.151344,-1.551552,-0.796441,-0.140215,-0.554368,rock
-3.624492,-0.605005,-2.572305,1.370668,-2.120642,-0.493116,-0.287799,0.034178,0.829416,0.055592,-1.326559,-0.235893,-0.043536,-0.184321,rock
-0.014861,-1.221887,-0.664435,1.480653,-1.479679,0.657744,0.905723,0.095922,-0.536032,0.235022,-0.130706,0.583951,0.750027,-0.33675,rock
-0.096644,-0.815378,-0.607721,1.259484,0.91426,0.994803,0.764738,-0.103566,1.785512,-0.534849,-0.103902,-0.102357,0.122327,0.166505,rock
1.131786,-1.359565,0.16442,2.18968,-1.743827,1.035683,0.503971,0.673146,0.319461,-0.485943,0.201885,-0.137087,-0.025111,0.257885,rock
-0.66055,-1.194136,0.401734,0.682641,-1.859894,0.445864,0.544825,-1.098865,0.616796,0.205004,-0.027623,0.371389,-1.245102,0.812989,rock
-1.476773,-1.318902,-0.185584,1.137548,2.51347,0.858982,0.868288,-0.12687,0.371388,-0.083987,0.223973,0.519452,0.992847,-0.069533,rock
0.735189,-0.816163,-0.055379,-0.901306,0.961597,0.042044,0.923167,-1.286278,-0.15247,2.105278,-0.712659,0.362352,0.419714,0.017952,rock
-0.351978,-0.417791,3.077022,-0.406833,-0.894511,0.232566,-0.435867,-1.219967,0.200644,-0.936978,0.383562,0.358093,0.149336,0.515852,rock
-1.103642,-1.57581,3.415954,0.101196,-1.173433,-0.046098,-0.324906,-0.993064,-0.422107,-0.661243,0.042898,0.702224,-0.974803,0.16765,rock
1.453619,-0.612045,0.245678,-1.016252,-2.058629,-0.239714,0.736414,-0.911165,0.351852,-0.154021,0.14746,0.63139,0.137377,0.554973,rock
-0.168413,0.62547,3.508277,-0.415484,-0.979544,0.767119,-0.330982,-1.302777,-1.201024,-0.051644,0.355612,0.35568,0.083166,0.726134,rock
-1.402362,-0.75663,-1.050112,0.234722,1.751238,0.466322,0.96962,-1.288631,-0.010739,0.513162,0.045413,0.838973,-1.509847,1.380652,rock
-2.030551,-0.86778,-2.073731,0.348182,1.251405,-0.205922,0.415531,-0.749018,1.370257,0.381688,-0.329891,-0.79854,0.266799,-0.380196,rock
-1.422573,0.060741,-1.07394,0.267785,-2.554148,-0.094501,0.386025,-0.476418,0.393289,0.06845,-0.457445,-0.318742,-0.731445,0.128697,rock
-3.027958,-0.214642,2.75429,2.087513,-2.41814,0.927295,-1.363728,-1.355171,-0.071583,-0.241634,0.52692,0.07766,0.062618,-0.654649,rock
-1.593898,-0.267014,-0.670094,0.850411,-3.438818,0.039243,0.220903,-0.351143,-0.831754,-0.006448,-0.566999,0.094463,-0.494482,0.487145,rock
0.224949,-0.013369,1.633346,0.183342,-0.766195,1.162428,0.879304,-0.913699,-0.121723,0.613712,-0.920429,0.316745,0.033106,0.447753,rock
0.445538,0.163829,1.02384,0.019662,-0.605699,1.081547,1.026684,-0.739329,0.041214,0.033425,-1.061641,0.477191,-0.159554,0.608906,rock
2.965146,-3.677376,2.866545,0.868672,-3.648633,-1.471818,-0.60532,1.291702,0.354411,-1.292218,0.146465,0.384739,-1.142929,-0.658808,rock
0.133214,0.419416,2.897881,0.016722,-0.814988,1.275336,0.60603,-1.185047,-1.054851,0.610271,-0.829969,-0.149708,-0.024979,0.485346,rock
1.680848,-1.074586,1.159624,-0.851595,-0.750593,-0.13581,0.489331,-0.219328,1.566512,0.531448,0.061638,-0.589671,1.053503,0.571091,rock
-1.325036,-0.074665,-2.783116,-0.328866,0.607607,-0.081791,1.005082,-1.239159,-0.233845,-0.870525,0.187128,1.193671,0.999339,-0.076544,rock
-2.176063,1.855688,-0.866072,0.401674,0.954579,1.044147,0.334536,-0.116222,0.143583,-1.158478,0.520576,0.489731,0.810013,0.197513,rock
0.386999,3.048552,-0.205014,-0.112605,0.654319,1.562656,0.654707,0.063411,0.386163,-0.799989,0.157657,0.471177,-0.304667,0.425494,rock
-1.048378,1.228708,-0.472236,0.035591,-1.324977,0.909006,0.891239,-0.803759,0.077685,0.970699,-0.420696,0.646308,-1.832765,1.258329,rock
-3.084668,-0.753864,-1.513988,2.195092,2.968107,0.8797,0.754182,1.129169,0.245577,0.175088,0.115177,0.524247,0.109749,-0.680009,rock
0.502269,-1.163387,0.780776,2.242211,-1.792733,0.960042,0.648045,1.849632,0.379164,0.093741,0.940455,0.537588,-0.625028,0.060329,rock
-0.35782,-1.895477,0.678381,1.686444,-0.89206,0.333492,0.299188,1.043069,-0.443097,-0.848679,0.710355,0.75009,0.87085,-0.074037,rock
-0.35782,-1.895477,0.678381,1.686444,-0.89206,0.333492,0.299188,1.043069,-0.443097,-0.848679,0.710355,0.75009,0.87085,-0.074037,rock
-0.229933,-2.26765,0.959382,1.735081,3.923173,0.794236,0.791278,1.397654,0.448629,0.087244,0.621302,1.920394,0.76691,-0.666641,rock
1.203441,-1.069282,0.738239,-0.720067,-2.436428,-0.781666,0.884865,1.591648,-0.051035,-0.437401,1.560847,0.162634,0.005875,0.579569,rock
-2.261281,-0.233877,1.259319,-0.14319,1.363637,0.447104,0.169009,-1.034612,0.246115,-0.883075,1.372684,0.269426,0.48578,-0.070519,rock
-4.404043,-1.806618,1.150944,0.621432,1.568446,-0.064307,-1.090799,-1.989207,-0.341791,0.238112,1.255985,1.374606,0.841376,0.468844,rock
-4.010594,-1.55689,2.164314,2.321432,0.559406,0.786529,-0.991123,0.218001,0.282531,0.512217,1.895727,2.158145,0.577901,0.052338,rock
-1.350432,-0.645192,-0.344497,-0.367935,1.130743,0.146773,1.424754,-0.59023,-1.612891,0.232075,0.730968,1.910384,1.324484,-0.739798,rock
-0.257707,2.080027,1.132143,-0.859127,3.263656,1.442358,0.471195,-2.14739,-2.103214,-1.65995,0.335796,0.317478,-1.392408,0.976931,rock
0.99523,0.673103,0.753058,-2.320531,0.909222,-0.278194,-0.098127,-2.01092,0.185034,0.124576,0.090826,-0.247267,0.240915,0.031287,rock
-1.579388,1.85697,-2.062859,-0.585009,-0.294254,0.331635,0.397328,-1.136667,0.28328,0.470938,-0.329379,0.289173,0.706884,-0.298273,rock
1.515144,0.637245,-1.652498,-1.223783,0.416096,0.010393,0.177143,-1.81986,0.384282,-0.276437,0.717841,0.144685,0.694113,0.174873,rock
-2.78212,1.629547,-2.513247,-0.499841,-0.27496,0.072287,0.537696,-1.054836,-0.383421,0.361715,-1.078092,0.565677,0.627249,-0.460687,rock
-4.648298,-2.006641,2.756538,0.945414,1.097556,0.270944,0.022778,-0.901441,0.050599,1.689574,0.244457,0.376216,-2.665614,-0.227285,rock
-5.488433,-0.577593,2.858934,1.654016,2.412627,1.223209,-0.920219,-1.091762,-0.426713,-0.324564,0.357673,0.65635,0.375677,-0.446284,rock
-3.442744,1.166176,1.919284,0.795315,0.634437,1.197327,-0.118399,0.14501,1.275487,0.335284,-0.098001,0.381132,0.299947,-0.799478,rock
-5.918528,-1.150412,1.328813,2.674647,-2.37792,0.4168,-1.660707,-1.078205,1.469436,-1.505661,0.862653,0.830008,-0.867736,-0.882366,rock
-5.603483,-1.541601,2.314116,1.088741,3.254477,0.623947,-0.245838,-1.057114,-2.292415,-0.584641,0.968445,0.377986,0.496573,-0.565317,rock
-0.801722,-0.819138,0.654455,-0.888989,-0.000125,-0.125176,1.72157,0.182894,0.489998,-0.871466,0.335012,-0.07199,-1.800588,-0.262882,rock
-1.474902,-1.246905,-0.561755,1.189852,0.718037,0.574601,1.18883,0.602838,-0.497771,-0.823097,0.478527,1.179824,0.317406,-0.097565,rock
-2.666564,-0.788801,-0.24053,2.342353,-0.461015,0.775656,0.089002,0.985124,1.181111,-0.428148,0.159732,1.537345,-0.260019,-0.691175,rock
1.797441,-0.39993,-0.581295,-1.261351,-0.094066,-0.443923,0.775563,-0.077344,-0.811913,0.213597,0.716135,-1.848807,-0.039725,0.124885,rock
3.285267,1.184221,-1.83266,-0.467774,3.272173,0.573876,-0.38446,-0.159948,0.744616,-1.1341,-0.338252,0.454697,-0.630509,0.195865,rock
2.447608,-0.692191,-1.356141,0.275371,0.493773,0.519217,1.456022,0.196792,-1.831272,1.388875,-0.934377,0.498896,-1.147666,0.110366,classical
0.920221,-1.506573,-1.720373,1.030714,0.064744,-0.171887,0.006643,0.571645,2.012059,0.328226,-0.591834,0.540586,-0.058591,-0.58014,classical
4.064025,-0.542911,-0.80553,-0.081858,0.185217,0.256111,0.688474,0.405089,0.415972,1.17014,-0.318911,0.580985,0.413262,-0.34566,classical
1.75648,-1.578722,-0.337024,0.751724,-3.116473,-0.033585,0.837859,0.185578,0.800744,-0.782136,0.507162,0.457524,-0.991049,0.195344,classical
2.704509,-0.555005,-1.891315,0.339537,-2.353658,0.021968,0.668965,-0.118981,-0.902164,-0.201246,0.245283,0.94149,0.659192,-0.24991,classical
1.690189,-0.379802,-1.421056,1.027179,-2.234143,0.428568,0.379985,0.041449,0.609593,-0.191857,-0.547238,-0.223879,-0.250419,-0.330392,classical
1.736693,-0.220101,-1.304828,1.494252,-1.587357,0.891423,0.584729,0.311618,-0.578359,-0.234956,-0.932259,-0.389507,-0.89844,0.350118,classical
3.205306,-2.096404,0.400832,1.720784,-1.550181,0.298331,0.752122,1.519232,-2.444991,0.353635,-0.430132,0.049113,-0.066098,-0.11896,classical
2.470298,-0.870594,-1.536231,0.199509,-0.863766,0.028918,0.787658,0.296922,-0.145117,-0.240935,-0.06732,0.384817,0.163602,0.194204,classical
1.634002,-0.31419,-1.263251,1.104257,-1.014724,0.719879,0.571637,0.020288,0.278524,-1.055651,-0.607074,-0.135867,-0.698147,-0.044788,classical
6.819789,0.099088,-1.144348,-0.158866,1.367152,-0.265646,-1.806033,-0.963184,0.135869,-0.364081,0.333776,0.756653,0.505463,-0.526691,classical
5.932918,1.237999,-0.246384,0.353458,-2.049686,0.453876,-0.70277,-0.326731,-0.555783,0.106343,0.213044,0.352641,0.224206,-0.830924,classical
6.178122,-1.755301,1.428612,0.770617,-1.95313,-0.782237,-0.151773,1.289473,1.319348,1.013431,0.327696,0.002197,0.568562,-2.044342,classical
5.520342,-2.063504,2.928361,0.198448,-0.035596,-0.641976,0.459946,0.556224,0.154905,-1.495469,1.325889,-0.138199,0.696753,-1.920787,classical
4.47928,-0.57241,0.354508,0.937514,-1.284722,0.813805,0.7476,0.241204,0.561652,0.065336,-0.145012,0.17972,0.603489,-0.453,classical
1.93283,-3.054684,-1.355554,1.520766,-0.545617,-1.268637,-1.637872,2.23702,0.489674,0.14329,0.848486,-2.057681,0.286313,1.386859,classical
0.818625,-3.237898,-1.703642,1.528909,2.460481,-1.167028,-1.330059,2.080918,-0.577883,-0.037645,1.041686,-2.199923,1.203513,1.326133,classical
1.113321,-4.309713,-1.126857,2.612435,0.425851,-1.625685,-2.169259,3.332649,-0.799935,-0.117939,1.632299,-2.125379,1.091359,1.33558,classical
1.896005,-2.47186,-0.654087,1.251853,-0.793588,-0.31496,-0.008953,0.61863,-0.599071,0.030631,0.009223,-0.736541,-0.119909,1.076694,classical
3.726165,-3.945073,-0.157071,2.533532,-0.467038,-1.655087,-2.948301,3.660821,-1.35,1.09595,0.337119,-3.594484,-0.501872,2.153452,classical
4.560723,-1.028066,1.036488,-0.130268,-0.650101,0.193844,1.705524,0.857875,-1.737415,-0.404951,0.485404,0.59228,0.244343,-0.538203,classical
-0.462449,-0.790093,1.950983,5.061263,0.719781,2.540284,-0.691524,2.127903,0.22712,-0.336646,-1.69318,0.3209,-0.70109,-0.816208,classical
5.03023,-0.883449,-1.188418,-0.416808,-0.538977,-0.39924,-0.203414,-0.312144,0.648859,-0.07714,0.870748,0.864497,0.516186,-0.22399,classical
2.811175,-1.216193,-0.096245,-0.154643,2.515734,-0.083918,0.567847,1.010598,1.987828,-1.73141,-0.097932,0.621253,1.14014,-0.572363,classical
3.468108,-1.268531,0.042071,-0.070449,2.241767,0.578427,1.709575,0.29694,-0.888274,-1.102237,-0.289829,0.805372,-0.540601,0.270723,classical
4.870428,-1.36578,-1.681478,-0.195494,-0.957156,-1.133408,-1.754783,-0.459326,1.123923,-0.871782,0.858723,0.060995,-0.007561,0.428052,classical
5.520719,-1.528907,-1.443744,0.311934,-0.903306,-1.17675,-2.574284,-0.644833,-1.440817,0.308492,0.40387,1.266851,0.715905,-0.010175,classical
5.320329,-1.567206,-1.758416,0.192264,1.575032,-1.00374,-2.718576,-0.784925,-0.315196,-1.186529,0.429935,0.358553,0.500109,0.525518,classical
5.539337,-1.989316,-1.300669,0.118246,2.174152,-0.863382,-1.985931,-0.142131,-0.12064,-0.603417,0.302988,-0.278952,-1.227182,1.616019,classical
4.509011,-2.313536,-0.709384,0.516308,-1.577913,-0.735248,-0.613455,-0.034054,-0.003309,0.311277,-0.117672,0.964015,-0.03296,-0.075646,classical
2.729103,-1.089808,0.630959,1.632859,-0.253597,1.06481,0.410373,0.217482,1.193968,-0.451048,-0.562703,-0.19449,0.130831,-0.399726,classical
4.795562,-1.960792,0.691442,1.623062,-0.523732,0.249421,-0.331527,1.041371,0.650358,-0.84157,-0.186363,-0.033706,0.210444,-0.475105,classical
2.18541,1.067166,-1.441832,1.390392,-1.083779,1.462638,0.467595,0.215557,0.314553,0.326658,-0.372959,-0.865059,-0.177014,0.002991,classical
3.719414,1.947424,-1.057783,0.298681,4.184374,1.472658,-0.567607,-0.433152,2.440507,-4.489918,0.863658,-0.291845,0.501884,0.131585,classical
2.515069,0.906234,-0.754004,1.779871,0.597298,1.974073,0.621025,0.394266,0.27489,-0.404466,-0.820075,-0.752326,0.001984,-0.012188,classical
5.302574,2.266878,-0.448699,-0.216066,-0.453553,0.405813,-0.644604,0.618973,-0.198109,1.667046,1.696577,-0.120951,0.591945,-0.406337,classical
4.839252,2.016665,-0.426855,-0.17686,0.050833,0.833949,-0.203421,-0.051637,0.879991,0.862359,0.780587,0.177342,-1.03594,-0.010738,classical
4.667588,1.001321,-0.218307,-0.294189,-0.65749,0.645699,0.594255,-0.143014,1.093304,0.920838,0.267235,0.458764,-0.870666,-0.37895,classical
5.137391,1.912158,-0.352325,0.118476,0.881296,0.812894,-0.381424,0.581785,0.888364,-0.0457,1.470371,-0.297862,-0.133924,-0.023097,classical
0.622716,-0.690276,-0.602208,0.567584,-0.57006,0.676696,1.229638,-0.256546,-0.037952,0.714364,-0.639641,0.362098,0.650009,0.244371,classical
2.819615,-1.214169,-1.156624,0.053381,0.104869,-0.008163,0.833524,0.388212,1.264455,0.42995,0.454234,0.149045,0.279431,0.150554,classical
2.604224,-1.75684,0.507682,0.617163,0.311312,0.459375,1.338429,1.040679,0.553963,0.829535,0.39501,0.182708,0.304381,0.460619,classical
4.394559,-1.449752,-0.003677,0.071965,-0.99583,-0.364377,-0.212771,-0.530027,-0.941297,-2.126049,-0.070364,0.793956,-0.375371,-0.718025,classical
1.847586,-3.609768,2.645282,2.269359,-1.84866,0.044996,-0.23572,1.224198,-0.982826,0.760664,0.382413,0.567872,1.226968,0.667739,classical
4.480568,-0.89895,1.29567,0.862873,2.247039,0.561584,0.550132,2.002771,0.989526,-0.916622,0.724363,-0.376443,0.371438,-0.730243,classical
2.080245,1.119093,3.96523,2.943913,1.73764,3.021165,0.639649,1.060599,0.5189,-0.683545,-1.65294,-0.800913,-1.209476,-1.82968,classical
-0.578752,-3.651693,0.487092,3.088705,-0.7857,-0.310894,-1.082104,1.830047,0.239671,-0.912059,1.070964,-0.18894,0.094884,-0.095075,classical
4.428903,-1.29687,0.985415,0.619287,1.017889,0.228616,0.659563,2.02006,0.297513,0.306267,-0.18865,-0.128845,0.065645,-0.692129,classical
-1.125263,-2.495967,1.86737,4.226108,-0.622617,0.978625,-1.184631,2.046185,0.57666,-0.92933,-0.220558,0.69009,-0.69925,-0.241858,classical
5.109949,-1.63203,-0.707052,0.47391,0.244308,-0.033333,0.000297,0.165253,-0.774271,-0.412667,-0.034389,0.469859,0.411304,0.04191,classical
4.80014,-2.016455,-0.529437,1.576843,0.596786,0.024678,-1.291279,0.971266,1.130736,-0.389189,-0.663796,-1.288694,0.110713,0.315911,classical
2.241177,-1.139205,-1.602252,1.084231,-1.737949,0.235877,0.351355,0.006803,-0.534337,-1.22803,-0.150635,0.051205,0.04024,0.256578,classical
3.959338,-3.290687,0.947721,1.919121,-0.10149,-0.135424,-0.289742,1.453731,-0.028819,-0.385032,-0.0264,-0.124548,0.559256,-0.116019,classical
3.256577,-1.457618,0.062595,0.179608,-0.998401,0.101208,0.966285,0.122371,1.008689,-0.176153,0.579769,-0.073149,0.981168,-0.451337,classical
6.624168,-1.113129,-0.46155,-0.707782,0.047423,-1.209017,-0.853939,-0.324098,0.805902,1.281816,0.590725,0.582845,0.679704,-1.303455,classical
5.566571,-1.489327,-0.821122,1.148379,-3.036796,-0.557819,-1.818535,0.162029,-0.978172,-2.03213,-0.003369,-0.651377,-0.125632,0.211169,classical
5.439792,-1.195669,-0.245402,-0.202359,0.254838,-0.395748,-0.414806,-0.015979,-0.078664,0.830588,-0.726089,0.365849,0.407809,-0.081006,classical
4.472879,-0.463964,-0.990513,0.317927,1.58538,0.583549,0.067573,-0.285304,-0.664508,0.433953,-0.675026,-0.09895,-0.157861,0.024291,classical
4.551934,0.068433,-0.741646,0.146737,2.015466,0.700087,-0.169516,-0.272707,0.540394,0.435367,-1.071197,-0.004193,0.12884,0.082301,classical
4.16713,1.715619,-2.149644,-0.134668,1.885567,0.759935,-1.060374,-0.970319,0.550398,1.080337,-0.098827,0.24677,-1.298468,0.625573,classical
2.791484,-0.640513,-3.83254,0.683796,-0.228629,-0.685807,-2.284021,-1.075733,-0.246353,-0.460944,-0.876001,-0.283547,-0.011392,0.363015,classical
4.960118,0.118439,-2.7012,0.433626,-1.28074,-0.37611,-2.788211,-1.427871,-0.637065,0.520062,-0.919467,0.333266,0.05591,0.065741,classical
4.089859,-0.401771,-2.824109,0.7396,-0.858031,-0.314335,-1.952909,-0.865141,-1.396123,0.373981,-0.796642,-0.545729,-0.255753,0.432125,classical
4.531873,-0.529881,-2.907573,0.195939,-0.257167,-0.514099,-2.214252,-1.393031,-0.856603,-0.979667,-0.213677,0.754146,-0.386371,0.426406,classical
6.404802,-0.850335,-1.868928,-0.156778,3.763263,-0.593285,-2.736046,-1.1266,-0.086315,0.174891,-1.071736,0.44635,-0.051432,-0.180258,classical
6.404802,-0.850335,-1.868928,-0.156778,3.763263,-0.593285,-2.736046,-1.1266,-0.086315,0.174891,-1.071736,0.44635,-0.051432,-0.180258,classical
6.841209,-0.792138,-1.808712,0.117391,-0.394073,-1.11329,-3.821723,-1.502448,-1.045151,-1.035148,-0.718105,0.907632,-0.185095,-0.168463,classical
5.212284,-0.798746,-1.533209,0.923831,0.433151,-0.142953,-2.252449,-0.433753,0.779667,-0.113362,-1.201525,-0.122032,-0.118981,-0.216937,classical
3.498716,0.495521,-1.512015,0.670894,-0.821188,0.5569,-0.392481,0.240842,0.402988,-0.577231,-0.117044,-0.155534,-0.169043,0.016969,classical
4.41237,0.275777,-1.438272,0.225758,-0.701062,0.389065,-0.378297,-0.507329,-0.132696,-0.940598,0.445788,0.356755,-0.311384,0.109313,classical
3.946519,0.10657,-1.425148,0.381331,-1.751157,0.42572,0.146835,-0.113307,0.164997,0.108635,0.262318,0.471132,-0.09998,0.044673,classical
4.123586,0.105833,-1.217443,0.799204,-1.393608,0.60311,-0.207527,0.005345,0.187612,-0.17913,-0.054051,-0.120768,-0.13603,-0.014909,classical
3.881633,0.144049,-1.536155,0.26269,0.435576,0.688999,0.366037,-0.274736,-0.301692,-0.625797,0.243094,0.496694,0.094071,0.175439,classical
2.822329,-1.22416,-0.39305,0.815442,-0.219969,0.737007,0.696485,-0.23638,0.146981,-0.165823,-0.694584,0.442432,-0.174927,0.573656,classical
4.611886,-0.171806,-0.459453,0.375565,-0.328062,0.49278,-0.274503,-0.283544,0.958403,-0.274006,-0.424509,0.489085,0.316563,-0.424737,classical
5.313905,0.349593,-0.647603,0.366424,0.673175,0.595317,-0.701079,-0.252771,-0.493409,-0.591413,-0.579347,0.168465,0.398001,-0.221924,classical
5.118006,0.141747,-0.538754,0.401976,-0.620934,0.407831,-0.700896,-0.189496,0.580986,0.028493,-0.58569,0.298114,0.280438,-0.401251,classical
4.080799,-0.784629,-0.549563,0.646426,-0.566781,0.598805,0.237338,-0.247702,-0.295199,0.139096,-0.679314,0.621353,0.016039,0.006505,classical
7.02395,-0.184157,-1.195157,-0.193202,-1.971783,-1.035681,-2.30288,-0.412781,-0.306746,0.067907,0.765676,0.090079,0.26436,0.000113,classical
6.772579,1.988636,0.239742,-1.731104,3.49374,-0.875591,-0.945567,0.783341,-0.779306,0.948999,3.504178,0.389201,0.353523,-0.620109,classical
5.928998,-1.414741,-1.154797,0.668715,-1.573503,-0.932933,-2.12069,0.282554,0.844735,-0.553005,0.177385,-0.396914,0.56291,-0.290868,classical
1.597601,-0.921136,-1.38368,1.307736,1.632464,0.769823,0.493784,0.555679,1.423948,0.08968,-0.884652,-0.25453,-0.882371,0.314339,classical
6.443809,-0.074823,-1.525149,-0.154298,1.227885,-0.189162,-1.598902,-0.758603,-1.728082,0.674106,-0.262049,0.358668,-0.603776,0.285285,classical
4.810641,-1.760885,-0.748584,1.334483,0.017583,-0.096232,-1.298576,0.959448,-0.536519,-0.333981,-0.285252,-1.809012,0.165072,0.969856,classical
2.118658,-0.680291,-1.135547,0.395218,0.402796,0.536765,0.899325,0.118867,-0.422875,-0.491724,-1.027419,0.059211,-0.288504,0.646977,classical
1.315543,-0.889143,-0.933751,0.784366,-0.144135,0.584872,0.776515,-0.11683,0.684639,-0.563743,-0.372995,-0.447136,-0.06234,0.381265,classical
4.809061,-1.780809,-1.427227,1.080221,-0.34484,-0.354761,-1.143319,0.816744,-0.716512,-0.075087,0.123042,-1.367794,0.426186,0.429595,classical
